timestamp,client_id,operation_type,chunk_hash,pow_result
1769676208.6848605,client_393,hash_query,dcc96405ce9ec3e33963074fd757a381ebadefe7634d85ea179bc76888af3dcf,
1769676208.7048304,client_393,upload_chunk,dcc96405ce9ec3e33963074fd757a381ebadefe7634d85ea179bc76888af3dcf,N/A
1769676208.706678,client_393,hash_query,b6aa508508c30987e8a39ab9f456b22fcbca7d4b410693255a527f24c6deb277,
1769676208.7194364,client_393,upload_chunk,b6aa508508c30987e8a39ab9f456b22fcbca7d4b410693255a527f24c6deb277,N/A
1769676208.7194364,client_393,hash_query,82bbce71f9374aaef04e8e03c85c1ab5bb68273ba2a81ab22b9b71273a832051,
1769676208.7329326,client_393,upload_chunk,82bbce71f9374aaef04e8e03c85c1ab5bb68273ba2a81ab22b9b71273a832051,N/A
1769676208.7354,client_393,hash_query,fc0b3f97894fa386a17e2f96ba8894c94705822428feb028a0efbc6d293eda49,
1769676208.7476203,client_393,upload_chunk,fc0b3f97894fa386a17e2f96ba8894c94705822428feb028a0efbc6d293eda49,N/A
1769676208.7476203,client_393,hash_query,ed444ecfd71cb6a070738458f565826ca3d51bd09f1f5db9c14a20b8f25e1af8,
1769676208.7591004,client_393,upload_chunk,ed444ecfd71cb6a070738458f565826ca3d51bd09f1f5db9c14a20b8f25e1af8,N/A
1769676208.7596116,client_393,hash_query,ab926ae2d5846556cc52e24f303d38442771a005272cbb4b2e534436df4f9a68,
1769676208.7677822,client_393,upload_chunk,ab926ae2d5846556cc52e24f303d38442771a005272cbb4b2e534436df4f9a68,N/A
1769676208.7677822,client_393,hash_query,7b5c4b58dc4fe7e165d82263bd531be5a83a53b0882eaf07baf3b29520f8f197,
1769676208.7795918,client_393,upload_chunk,7b5c4b58dc4fe7e165d82263bd531be5a83a53b0882eaf07baf3b29520f8f197,N/A
1769676208.7795918,client_393,hash_query,35e82f16bc8a2578a602ef09908f2ba89631dda09c4c26d45afc64b5ff368df0,
1769676208.79159,client_393,upload_chunk,35e82f16bc8a2578a602ef09908f2ba89631dda09c4c26d45afc64b5ff368df0,N/A
1769676208.793347,client_393,hash_query,a46725e5a2c772557df19b7aeeed7081ae015d8df1573d730e1e659349930427,
1769676208.8009226,client_393,upload_chunk,a46725e5a2c772557df19b7aeeed7081ae015d8df1573d730e1e659349930427,N/A
1769676208.8009226,client_393,hash_query,fc84f4222065db5fb32a6fde96b34a5051f23d8575917ffc51c475a966a2787c,
1769676208.8127475,client_393,upload_chunk,fc84f4222065db5fb32a6fde96b34a5051f23d8575917ffc51c475a966a2787c,N/A
1769676208.8127475,client_393,hash_query,fdffa82a0eaf77d0f4f4c93a9a3e4d1b19bc483b2f2ef3f24533ad2eaf19f6df,
1769676208.8225853,client_393,upload_chunk,fdffa82a0eaf77d0f4f4c93a9a3e4d1b19bc483b2f2ef3f24533ad2eaf19f6df,N/A
1769676208.8225853,client_393,hash_query,c126fca5c33fbf5338ef3a3e5fabc5b45262391c321d60aae3fb09b4d5e30cf0,
1769676208.8295608,client_393,upload_chunk,c126fca5c33fbf5338ef3a3e5fabc5b45262391c321d60aae3fb09b4d5e30cf0,N/A
1769676208.831571,client_393,hash_query,079855ac51f2e0bd722c57b070aad9be5cd0f8033ced689d188b959ff6668992,
1769676208.8488941,client_393,upload_chunk,079855ac51f2e0bd722c57b070aad9be5cd0f8033ced689d188b959ff6668992,N/A
1769676208.8488941,client_393,hash_query,20f4440804fa0761146f37b3c8d3839067340e305ae3809767df38350699acbd,
1769676208.8603585,client_393,upload_chunk,20f4440804fa0761146f37b3c8d3839067340e305ae3809767df38350699acbd,N/A
1769676208.8610504,client_393,hash_query,242baf935959a9034d67efcd6773247c3d4a949e8b7536c0ba564ae1f6c41d63,
1769676208.8696804,client_393,upload_chunk,242baf935959a9034d67efcd6773247c3d4a949e8b7536c0ba564ae1f6c41d63,N/A
1769676208.8696804,client_393,hash_query,b3824048d480a782aa431e50b33d103a11e6292b33da31bfe61e01921b89d0c4,
1769676208.8850334,client_393,upload_chunk,b3824048d480a782aa431e50b33d103a11e6292b33da31bfe61e01921b89d0c4,N/A
1769676208.8850334,client_393,hash_query,99d5761157536da2525157e6d94e6b9d045cc87b0a5f8375c022d5b73870dd70,
1769676208.8971903,client_393,upload_chunk,99d5761157536da2525157e6d94e6b9d045cc87b0a5f8375c022d5b73870dd70,N/A
1769676208.8976467,client_393,hash_query,51b5748e2fd20da5407017ae3b402176bf105b399113abd5be566974ccee67de,
1769676208.9123359,client_393,upload_chunk,51b5748e2fd20da5407017ae3b402176bf105b399113abd5be566974ccee67de,N/A
1769676208.9123359,client_393,hash_query,ea3aa40102e2b5a7f45a35221ff7c0d13c12607ee7a260e41861b69ff30d6162,
1769676208.9206033,client_393,upload_chunk,ea3aa40102e2b5a7f45a35221ff7c0d13c12607ee7a260e41861b69ff30d6162,N/A
1769676208.9226153,client_393,hash_query,f48ec2f7802a54777a18093a105050c922859b3e171e8a233a1f5a44904c2d08,
1769676208.9315379,client_393,upload_chunk,f48ec2f7802a54777a18093a105050c922859b3e171e8a233a1f5a44904c2d08,N/A
1769676208.9315379,client_393,hash_query,f40a62bff48175376a6981885845b199e711e405bfe9eb868ea7a4b3baf25546,
1769676208.9447334,client_393,upload_chunk,f40a62bff48175376a6981885845b199e711e405bfe9eb868ea7a4b3baf25546,N/A
1769676208.9447334,client_393,hash_query,e9db9e7e552fa1e9fe3a12dd61bbd01052a8fa4c0bea6a9e371182809a23d92d,
1769676208.959251,client_393,upload_chunk,e9db9e7e552fa1e9fe3a12dd61bbd01052a8fa4c0bea6a9e371182809a23d92d,N/A
1769676208.9606245,client_393,hash_query,10c1b4e6a50034697e3124a0acee6ee0e65d641e4df699f1aabe0bbef64acbcf,
1769676208.968531,client_393,upload_chunk,10c1b4e6a50034697e3124a0acee6ee0e65d641e4df699f1aabe0bbef64acbcf,N/A
1769676208.969616,client_393,hash_query,438c2d7cde080af3c33c57038a1b4419c780e44310ebf172ec5beca18d1e6d96,
1769676208.97921,client_393,upload_chunk,438c2d7cde080af3c33c57038a1b4419c780e44310ebf172ec5beca18d1e6d96,N/A
1769676208.97921,client_393,hash_query,80aef4a89e3e10c70211a8eea1176eb805a20c905ceb57b319dbd27049d1585e,
1769676208.9927974,client_393,upload_chunk,80aef4a89e3e10c70211a8eea1176eb805a20c905ceb57b319dbd27049d1585e,N/A
1769676208.993302,client_393,hash_query,3e362e1a2f947eb12d8009b47f36061a287d9e03490ec6eccebe2e6a67a6cf19,
1769676209.0010982,client_393,upload_chunk,3e362e1a2f947eb12d8009b47f36061a287d9e03490ec6eccebe2e6a67a6cf19,N/A
1769676209.0010982,client_393,hash_query,ba9404dae150f15edacb7cb337352fb1d192cfab4c8be45861c97cbb157045b1,
1769676209.0124187,client_393,upload_chunk,ba9404dae150f15edacb7cb337352fb1d192cfab4c8be45861c97cbb157045b1,N/A
1769676209.0124187,client_393,hash_query,51f2af96b0f6dd7a42319e4febe3c80e7df705210b255eea9ed5da83d4fafe6b,
1769676209.0226579,client_393,upload_chunk,51f2af96b0f6dd7a42319e4febe3c80e7df705210b255eea9ed5da83d4fafe6b,N/A
1769676209.0240617,client_393,hash_query,6a16a50fda05090719315ec53a6b4f97098821fe1f87e799b082ee17ad046afe,
1769676209.0323975,client_393,upload_chunk,6a16a50fda05090719315ec53a6b4f97098821fe1f87e799b082ee17ad046afe,N/A
1769676209.0323975,client_393,hash_query,dd38742f7500b6fde18b6648d1625edc355aa2c7bdb6db3e9453d640fa7bc128,
1769676209.0456798,client_393,upload_chunk,dd38742f7500b6fde18b6648d1625edc355aa2c7bdb6db3e9453d640fa7bc128,N/A
1769676209.0461953,client_393,hash_query,0ee8d7499b2042a75e93acf02cfc339dfe475d226d9f26ced77b6debfb6043af,
1769676209.0620344,client_393,upload_chunk,0ee8d7499b2042a75e93acf02cfc339dfe475d226d9f26ced77b6debfb6043af,N/A
1769676209.062647,client_393,hash_query,079c96aea646e714c7eec9a1e7b7638badc7313523e9f2edbb144c823b55f40c,
1769676209.0769324,client_393,upload_chunk,079c96aea646e714c7eec9a1e7b7638badc7313523e9f2edbb144c823b55f40c,N/A
1769676209.0779483,client_393,hash_query,2c6def24fc0d840b0386f97f29f54717e5a330445fe7e9d8b5446f90ac3e4110,
1769676209.0855331,client_393,upload_chunk,2c6def24fc0d840b0386f97f29f54717e5a330445fe7e9d8b5446f90ac3e4110,N/A
1769676209.0855331,client_393,hash_query,93c020b707a151bedf005168419f5c6c3a8564a2748daf2bb651d2f88f8a2e50,
1769676209.0967562,client_393,upload_chunk,93c020b707a151bedf005168419f5c6c3a8564a2748daf2bb651d2f88f8a2e50,N/A
1769676209.0967562,client_393,hash_query,1e49de6b37667a2c1356eb49353374c93e09a456314882e13d3f6d941f7a0057,
1769676209.10927,client_393,upload_chunk,1e49de6b37667a2c1356eb49353374c93e09a456314882e13d3f6d941f7a0057,N/A
1769676209.1100876,client_393,hash_query,0c9cc6ea55c25ca96c36624eb656595fb5170d1851263756c166c557d18fdbc8,
1769676209.1202128,client_393,upload_chunk,0c9cc6ea55c25ca96c36624eb656595fb5170d1851263756c166c557d18fdbc8,N/A
1769676209.1222293,client_393,hash_query,0d62d9e68c91467476fa18b9697c099560b870987572af0fef9bf577631ee339,
1769676209.1345878,client_393,upload_chunk,0d62d9e68c91467476fa18b9697c099560b870987572af0fef9bf577631ee339,N/A
1769676209.1345878,client_393,hash_query,1e4f0bfd639e129144153c66fdc93ac272b022b6c3a93fc89c63ece254cae576,
1769676209.1456528,client_393,upload_chunk,1e4f0bfd639e129144153c66fdc93ac272b022b6c3a93fc89c63ece254cae576,N/A
1769676209.1456528,client_393,hash_query,863dfbb22ce597c4d650a0fdbbae9efc4c53a050cf5522539023fb2c0f3e3bbd,
1769676209.159226,client_393,upload_chunk,863dfbb22ce597c4d650a0fdbbae9efc4c53a050cf5522539023fb2c0f3e3bbd,N/A
1769676209.1606386,client_393,hash_query,13b68680609cb3fb1944d78e1f18e489b22e3d934dff0d4f12275df598df156c,
1769676209.1682763,client_393,upload_chunk,13b68680609cb3fb1944d78e1f18e489b22e3d934dff0d4f12275df598df156c,N/A
1769676209.1682763,client_393,hash_query,7c19e1006b3dfde4bfa1422f1fc934b630a457be1716411cff04dc0cf769c72c,
1769676209.1806169,client_393,upload_chunk,7c19e1006b3dfde4bfa1422f1fc934b630a457be1716411cff04dc0cf769c72c,N/A
1769676278.4871814,client_393,upload_start,,
1769676278.498338,client_393,hash_query,3eef7b3100a2a5c98029ef1f62eae0d40f3d62155f04da8ae92319d4e8c204ee,
1769676278.5149257,client_393,pow,3eef7b3100a2a5c98029ef1f62eae0d40f3d62155f04da8ae92319d4e8c204ee,True
1769676278.5154634,client_393,hash_query,6e71fb7aa21c23c7e44f5f59760942ea3e9522471b43a406720c1417af785e38,
1769676278.527509,client_393,pow,6e71fb7aa21c23c7e44f5f59760942ea3e9522471b43a406720c1417af785e38,True
1769676278.52905,client_393,hash_query,611901464697d6e6c6984519e1abd65a976c03a9e61d1cfd4a4fcd0b723187ab,
1769676278.5337422,client_393,pow,611901464697d6e6c6984519e1abd65a976c03a9e61d1cfd4a4fcd0b723187ab,True
1769676278.5342565,client_393,hash_query,8f88cc416a33751242e25ed9a58405bca14cbd2bd11a2626f7bcb14772dbcc6b,
1769676278.5435338,client_393,pow,8f88cc416a33751242e25ed9a58405bca14cbd2bd11a2626f7bcb14772dbcc6b,True
1769676278.5445688,client_393,hash_query,b054d1e894f88f7c83071fbbdd356e9c76dbbc41be52a31814d83a199211c9b9,
1769676278.5485113,client_393,pow,b054d1e894f88f7c83071fbbdd356e9c76dbbc41be52a31814d83a199211c9b9,True
1769676278.5485113,client_393,hash_query,6e718e8e515910d82fbc5c81e9d50940f6bd0e3c537e3aa970336c0409dd1c44,
1769676278.552854,client_393,pow,6e718e8e515910d82fbc5c81e9d50940f6bd0e3c537e3aa970336c0409dd1c44,True
1769676278.5548646,client_393,hash_query,aaea999c6e34bc47662fd6222001e18f34a7d08a0d1e5e2358324beddad53dd4,
1769676278.560191,client_393,pow,aaea999c6e34bc47662fd6222001e18f34a7d08a0d1e5e2358324beddad53dd4,True
1769676278.560696,client_393,hash_query,8e6ae2f3c057fbd785ed660010c1033de079b3d3542247e321c998b91eaa933d,
1769676278.564786,client_393,pow,8e6ae2f3c057fbd785ed660010c1033de079b3d3542247e321c998b91eaa933d,True
1769676278.566445,client_393,hash_query,256d06a585c191e9bd1fd9684b7d8a2072fe4d52934bf62998e435d77a486107,
1769676278.5685012,client_393,pow,256d06a585c191e9bd1fd9684b7d8a2072fe4d52934bf62998e435d77a486107,True
1769676278.5690358,client_393,hash_query,a0f8b31f3048444df0d976258ed06cdf9af82a1524f9c3405ceec5c0be4f9d2e,
1769676278.5780022,client_393,pow,a0f8b31f3048444df0d976258ed06cdf9af82a1524f9c3405ceec5c0be4f9d2e,True
1769676278.5780022,client_393,hash_query,287f1559ecedeec65536fc36d774b1f76a1ccbe0e0fc7290734099066acf62e1,
1769676278.5824842,client_393,pow,287f1559ecedeec65536fc36d774b1f76a1ccbe0e0fc7290734099066acf62e1,True
1769676278.5830305,client_393,hash_query,d81b6b1d7a1f6dd9f239fc92610acdfaa35340f037a237d7d7024e7950e4121e,
1769676278.5877037,client_393,pow,d81b6b1d7a1f6dd9f239fc92610acdfaa35340f037a237d7d7024e7950e4121e,True
1769676278.5877037,client_393,hash_query,c7d29e81e0ccfd06d58511fe1a18e7331025f2aaeac47edbc4319eb593b8c8a6,
1769676278.5954306,client_393,pow,c7d29e81e0ccfd06d58511fe1a18e7331025f2aaeac47edbc4319eb593b8c8a6,True
1769676278.5954306,client_393,hash_query,79243250a280efcac18896164f8171a2888db080338ff03e48471efe96ff73e6,
1769676278.6010466,client_393,pow,79243250a280efcac18896164f8171a2888db080338ff03e48471efe96ff73e6,True
1769676278.6010466,client_393,hash_query,c0d2976339ea427917d432f1b3d2753417a51c7036c0e76e010a2f060b5eac77,
1769676278.6071908,client_393,pow,c0d2976339ea427917d432f1b3d2753417a51c7036c0e76e010a2f060b5eac77,True
1769676278.6084824,client_393,hash_query,055d9c5d1459f81c9c8d0c9b666c0c600f1449b082e4955aeb8e6d1ca2333e92,
1769676278.610725,client_393,pow,055d9c5d1459f81c9c8d0c9b666c0c600f1449b082e4955aeb8e6d1ca2333e92,True
1769676278.6117797,client_393,hash_query,0f9ae3883f5d1a0f94b8fda3d76feae1e1a7b301151ea0380673d619efc62198,
1769676278.6161838,client_393,pow,0f9ae3883f5d1a0f94b8fda3d76feae1e1a7b301151ea0380673d619efc62198,True
1769676278.6167455,client_393,hash_query,ad9cb4a4cbddde204dd35b16ff1ae3faff56975759c317bf32a208f9b1e31396,
1769676278.621326,client_393,pow,ad9cb4a4cbddde204dd35b16ff1ae3faff56975759c317bf32a208f9b1e31396,True
1769676278.621326,client_393,hash_query,8ca5379f895ba299055c8bbedc2180cb380841f152609a5568949d6d9e93dfb1,
1769676278.6267676,client_393,pow,8ca5379f895ba299055c8bbedc2180cb380841f152609a5568949d6d9e93dfb1,True
1769676278.6267676,client_393,hash_query,e99c7c8e2199bf21978011ab064fbf0a16642141689bb8640ef01b91099739a3,
1769676278.630024,client_393,pow,e99c7c8e2199bf21978011ab064fbf0a16642141689bb8640ef01b91099739a3,True
1769676278.6313787,client_393,hash_query,18102f3e0c97c9eadfaf54b2b51dbc911eb56b90db6f02aa7649933fc5e6006c,
1769676278.6354647,client_393,pow,18102f3e0c97c9eadfaf54b2b51dbc911eb56b90db6f02aa7649933fc5e6006c,True
1769676278.635971,client_393,hash_query,6d57a0736706501d4883f1316dfd1de5ed5e6afd348bfdf9641e3a5928b6880b,
1769676278.6404562,client_393,pow,6d57a0736706501d4883f1316dfd1de5ed5e6afd348bfdf9641e3a5928b6880b,True
1769676278.6421406,client_393,hash_query,ef65935cd65fd6b3fda6f6a43608cd0a8984c7d25e76893902a61962e6d0200f,
1769676278.6446526,client_393,pow,ef65935cd65fd6b3fda6f6a43608cd0a8984c7d25e76893902a61962e6d0200f,True
1769676278.6452184,client_393,hash_query,25420cb9e1565680139822c578956870335c61375efa98ad3e7016afa8c8c739,
1769676278.6493495,client_393,pow,25420cb9e1565680139822c578956870335c61375efa98ad3e7016afa8c8c739,True
1769676278.6493495,client_393,hash_query,2e5b9568f47ca010b7fbd6374952f61209441eda0eccc7a50cdad2fa2aac3aed,
1769676278.6550639,client_393,pow,2e5b9568f47ca010b7fbd6374952f61209441eda0eccc7a50cdad2fa2aac3aed,True
1769676278.6567507,client_393,hash_query,8b8012e4a6486085797d4807e6f3c4c1bb1cf90f0c3000675c75f37e53639757,
1769676278.6607955,client_393,pow,8b8012e4a6486085797d4807e6f3c4c1bb1cf90f0c3000675c75f37e53639757,True
1769676278.677055,client_393,hash_query,ce9e360408b4effc52b03d0779e247e78fe347de512dd05aecf910ac54fd4639,
1769676278.6843905,client_393,pow,ce9e360408b4effc52b03d0779e247e78fe347de512dd05aecf910ac54fd4639,True
1769676278.6848998,client_393,hash_query,1670d8365c6bf5f0eb87ee2dcf87db46fa7c664e1a6799324ff48879a205b37a,
1769676278.6897922,client_393,pow,1670d8365c6bf5f0eb87ee2dcf87db46fa7c664e1a6799324ff48879a205b37a,True
1769676278.6926517,client_393,hash_query,014eeb3da98fb702aa8df12bca821c1072e1ebb58881520f7f2771227adf5164,
1769676278.6990483,client_393,pow,014eeb3da98fb702aa8df12bca821c1072e1ebb58881520f7f2771227adf5164,True
1769676278.6990483,client_393,hash_query,2846da83917f4bd7b48b88d6513df549540fc1c6fc2dfd93533a20e3db71b3e2,
1769676278.7105987,client_393,pow,2846da83917f4bd7b48b88d6513df549540fc1c6fc2dfd93533a20e3db71b3e2,True
1769676278.712359,client_393,hash_query,81f450c079b05c721be379a469ca5cd45ae11f59e8cf04716a2ab60b8c5ef532,
1769676278.714819,client_393,pow,81f450c079b05c721be379a469ca5cd45ae11f59e8cf04716a2ab60b8c5ef532,True
